      302.7813448      -104.9519105       164.0451568     36620.4000000     1
      197.8294343        59.0932463        96.4262288     36621.4000000     1
      420.9678373        87.9005472       -89.5809186     36622.4000000     1
      373.6305286      -120.0685909       240.7459912     36623.4000000     1
      180.8306554       569.3925296        90.4479728     36624.4000000     1
     1512.4155879        60.8273547      -377.2409732     36625.4000000     1
      363.3127194      -562.3303899       -16.1337146     36627.4000000     1
     -174.5755817        12.4262108       291.9705293     36628.4000000     1
      388.1651410        21.6106688        66.9531844     36629.4000000     1
     -131.3542440       146.3325795       204.0184191     36630.4000000     1
      680.8303001       429.6475071      -162.1715165     36631.4000000     1
      727.9407701      -178.0104534      -122.3089595     36632.4000000     1
      324.8093933       185.0295880       141.6196215     36633.4000000     1
     1097.9999461       105.2287895      -237.4058906     36634.4000000     1
      535.2669724      -289.7821932       -87.3488142     36635.4000000     1
      518.4355597       -69.4688388        40.4959317     36636.4000000     1
      396.3292947      -208.7903298        32.8926387     36637.4000000     1
      100.8549002        -3.6835614        86.2267594     36638.4000000     1
      388.9621720       -36.3368109         4.6709721     36639.4000000     1
       28.1812785         5.6583829        47.3410476     36640.4000000     1
      411.5957034       153.0273795       -19.1675213     36643.4000000     1
      640.2907966       -71.0117023      -163.5655663     36644.4000000     1
      269.5722988      -174.1037530       124.3433151     36645.4000000     1
      292.0832907       177.6749278       125.8067298     36646.4000000     1
      624.9221545        77.5097067      -114.7702481     36647.4000000     1
      447.1027040       -51.8655683       -32.7222386     36648.4000000     1
      469.3254495       -20.6570090        63.9982015     36650.4000000     1
      385.1316770       140.1290362        36.4799613     36651.4000000     1
      889.7125582        88.7828748      -110.6638639     36653.4000000     1
      651.4803015      -191.8625554        14.1340331     36654.4000000     1
      505.9874475       117.0509410       -45.0799428     36655.4000000     1
      885.5821835      -282.0224409       -69.2053852     36656.4000000     1
      -58.0574343       -21.3598295       367.6838664     36657.4000000     1
      842.8625245       453.3452919        37.7824298     36658.4000000     1
      848.6331494        54.2050302      -218.6518007     36659.4000000     1
      951.2725849        16.0416904      -396.4892942     36660.4000000     1
      880.7165301      -738.7735581      -103.2957803     36661.4000000     1
     -526.2745314      -190.5498702       703.4880899     36662.4000000     1
      499.6167897       668.2026216       169.3529855     36663.4000000     1
      810.1307118       148.1561008      -434.7202541     36664.4000000     1
      795.9289912      -201.2378866      -282.6826605     36665.4000000     1
      407.6549385      -417.2092203        14.6796323     36666.4000000     1
      -38.4894493      -171.8786220       364.6596829     36667.4000000     1
       63.8976945       312.1101456       -23.4694406     36668.4000000     1
      585.7308419      -218.8175031      -268.9248788     36669.4000000     1
     -373.7373117      -225.7396121       216.4510635     36670.4000000     1
      -91.4879943       430.5356874       152.8632745     36672.4000000     1
      917.8697505       232.8502115      -171.5687338     36673.4000000     1
      374.2124287        87.3982198       -82.0527418     36674.4000000     1
     1092.6661901        68.7447278      -372.3962613     36675.4000000     1
      511.7018843      -657.3943027        -2.4635004     36676.4000000     1
     -222.1224154        63.8177270       292.5731844     36677.4000000     1
      703.1550653       220.3252504       -54.7204863     36679.4000000     1
      438.8533360      -100.3437319      -130.3367403     36680.4000000     1
      402.1238697      -170.6849705        69.5581164     36682.4000000     1
      -73.2015755       108.3306174        49.5149009     36683.4000000     1
      618.7851044       -71.6551688      -118.1668597     36684.4000000     1
     -216.5119130      -128.0031021       298.7695640     36685.4000000     1
      362.7789003       525.8839592        37.3265747     36686.4000000     1
      835.2560054       -53.3499527      -443.1848472     36687.4000000     1
      256.0789949      -360.4857353        63.9246914     36688.4000000     1
      114.2845348        74.4994301       121.4612890     36689.4000000     1
      405.0778552      -117.5631573        75.9720178     36690.4000000     1
     -120.8417797       226.4434657       305.5267607     36691.4000000     1
      857.9647867       493.4903642      -209.9978810     36692.4000000     1
      866.1389486      -193.5522963      -391.7704933     36693.4000000     1
      470.8601940      -290.0506223        80.9234888     36694.4000000     1
      286.0377039       -31.7053187       338.1153199     36695.4000000     1
      407.4495565       386.1800175        55.0188436     36696.4000000     1
     1058.3977389        78.3323686      -572.9374771     36697.4000000     1
      564.1142937      -759.6949367        42.1410961     36698.4000000     1
     -460.9921345       162.6145607       480.6943877     36699.4000000     1
      889.3434151       201.6938387      -225.8167568     36700.4000000     1
      -57.6044572      -289.0189528       -13.5344665     36701.4000000     1
      311.3055095       174.6249057       138.3822701     36702.4000000     1
      291.6453541       -12.2544127      -176.6677313     36703.4000000     1
      286.7966842      -178.7105569       -91.5046955     36704.4000000     1
      -65.7757597      -195.2638037       123.0037536     36705.4000000     1
     -103.7309233        67.2969502       159.5622709     36706.4000000     1
       68.8181408       123.8607380        70.2126370     36707.4000000     1
      143.9905526       207.7222241       -78.4708558     36708.4000000     1
      484.2625890       -33.0809736       -70.1244830     36709.4000000     1
       44.7476318        -2.6512248        31.7985629     36711.4000000     1
      476.3089146        62.3147150       -29.7580224     36712.4000000     1
      169.3770618       -62.1672696       -66.2327933     36713.4000000     1
      351.9743754       -70.1508717        82.6980197     36714.4000000     1
       29.0753184       103.2287698       115.1857932     36715.4000000     1
      558.4319151       160.2207147       120.1599684     36716.4000000     1
      349.5167478       343.5487067      -205.1759897     36717.4000000     1
     1245.5293284      -250.1312647      -374.4726959     36718.4000000     1
     -150.7457816      -405.3966851       332.5247166     36719.4000000     1
      434.7359583       414.9181685        -9.4145865     36720.4000000     1
      679.0905554      -424.2258580      -322.5510534     36721.4000000     1
     -413.7157576      -230.1839384       383.3610580     36722.4000000     1
      218.7226786       342.4962580         3.2502311     36723.4000000     1
      271.2767585      -223.6834762      -188.1964983     36724.4000000     1
     -228.6442737       -33.8967385       202.4409078     36725.4000000     1
      203.4832815       181.1983395       -45.9035575     36726.4000000     1
      133.7524053      -125.7038534       -94.6193405     36727.4000000     1
      -47.9244254        -8.0403415        94.0978604     36728.4000000     1
      117.6717222        62.4918674       127.8587929     36729.4000000     1
       77.0593094       247.6772442       101.6522526     36730.4000000     1
      613.0262107       265.7963726      -145.8061235     36731.4000000     1
      608.6520545       -43.9350028       -86.6929009     36732.4000000     1
      525.1562051        92.4105708      -149.4572634     36733.4000000     1
      793.4731961      -342.8495296      -146.1183333     36734.4000000     1
     -160.5428540      -199.8260959       136.8473669     36735.4000000     1
      393.8210044       -69.1547957        71.8873459     36736.4000000     1
     -298.8524455       -56.0514040       122.7729271     36737.4000000     1
      281.7181964       176.3910584       110.5678953     36738.4000000     1
       53.9296714       165.0843866        78.6359419     36739.4000000     1
      611.8869696       333.6629422       -31.6065084     36740.4000000     1
      721.2555559       101.8713699      -313.4165379     36741.4000000     1
      815.6297094      -293.1701335       -47.7485867     36742.4000000     1
      134.9152889         6.3741964       246.5541564     36743.4000000     1
      828.3781023       199.9381793      -106.4492679     36744.4000000     1
      534.7916475      -206.5243394      -122.9120103     36745.4000000     1
      415.3294234       -45.8858413       167.5371009     36746.4000000     1
      443.0199648       128.5498623         9.3044679     36747.4000000     1
      800.9790102       -17.9724377      -125.4821528     36749.4000000     1
      389.1026517      -247.8965960      -187.5031342     36750.4000000     1
      305.1858182      -392.9787060       -13.9538804     36751.4000000     1
     -396.8547603      -275.8043568       464.2400426     36752.4000000     1
     -246.4228954       535.5013791       161.9503328     36753.4000000     1
      674.1479978        48.0963089      -376.2685201     36754.4000000     1
     -150.2302777      -217.0356612        93.2741094     36755.4000000     1
      240.0766755       234.6445277       103.3817876     36756.4000000     1
      319.0587777       -10.2720859       -81.4341479     36757.4000000     1
      219.5325037        71.7762319       114.4652337     36758.4000000     1
      462.6112415       218.6583814       186.8761367     36759.4000000     1
      656.8492666       445.5285054      -287.4270836     36760.4000000     1
     1353.6682522      -356.1957858      -402.3753062     36761.4000000     1
      -55.5423050      -359.2221070       285.0200901     36762.4000000     1
      635.2240381       213.8443943       137.2204039     36763.4000000     1
      372.1464836       -84.7812992      -199.9202350     36764.4000000     1
      465.6614397      -185.9960756        84.1535173     36765.4000000     1
        0.1543324        83.5257354       303.2381415     36766.4000000     1
      632.7129104       420.4802074       -28.9901838     36767.4000000     1
      841.1147472        25.5453678      -229.9320520     36768.4000000     1
      709.3490137      -269.3159486       -74.6551618     36770.4000000     1
       33.1669013      -198.4201176       231.2261559     36771.4000000     1
      312.5087786       193.1363631       144.9013349     36772.4000000     1
      419.4396275        91.3825522       -99.1350932     36773.4000000     1
      586.6564352      -104.2689166       -64.4188990     36775.4000000     1
      106.6328777      -101.8741447        32.1707837     36776.4000000     1
      382.9081458       -39.9273492        34.5685439     36777.4000000     1
       26.7781793       -32.7370569        57.7278985     36778.4000000     1
      317.4340319        75.5284477        41.6609126     36779.4000000     1
      253.3635224        92.2456809       138.0963442     36781.4000000     1
      594.1710747       489.8174803      -144.2998168     36782.4000000     1
     1232.9984830      -196.3539526      -636.9613753     36783.4000000     1
      201.4631694      -784.1052704       204.1132420     36784.4000000     1
     -335.2120577       211.8725314       662.8196964     36785.4000000     1
      625.2082321       541.5341225       -91.6885614     36786.4000000     1
      747.8561872        28.4954085      -504.2448473     36787.4000000     1
      682.1990491      -466.9555721         0.8803461     36788.4000000     1
     -186.0549571        30.2561008       260.0125042     36789.4000000     1
      742.7112507        53.0694364      -172.5901734     36790.4000000     1
      -79.9160843      -314.9242461       168.5347368     36791.4000000     1
      112.8627585       390.1389099       271.9167986     36792.4000000     1
      700.3617355       228.9093511       -55.5959712     36793.4000000     1
      570.6814608       278.9469675      -207.2236188     36794.4000000     1
     1258.2556706      -185.5378864      -391.6066745     36795.4000000     1
      199.6056880      -504.2663814       -45.4473509     36796.4000000     1
      249.7229077      -276.4325883       334.8305455     36797.4000000     1
     -353.2594886       165.3947095       295.6856111     36798.4000000     1
      580.5123267       314.9386338      -318.8407680     36799.4000000     1
      276.6177791      -472.2868266       -65.7309545     36800.4000000     1
     -364.0613264       183.4767248       405.4325642     36801.4000000     1
      643.5712287       338.5783018      -104.0788873     36802.4000000     1
      313.0952771       -24.6810498      -341.0235850     36803.4000000     1
      594.2091290      -343.4688683       -81.0693113     36804.4000000     1
     -373.8424595      -186.8196725       327.2290018     36805.4000000     1
      220.5697840       310.9891353        54.4829627     36806.4000000     1
      248.1358112       -77.8537470      -353.2022232     36807.4000000     1
       64.8622899      -395.4153110       122.3567903     36808.4000000     1
     -542.6948108       166.8598336       324.2289576     36809.4000000     1
      398.5819571       253.0426042      -186.3284085     36810.4000000     1
      -36.6096025      -205.7969835       -80.0770937     36811.4000000     1
      -13.0120099        92.8884168        43.5323263     36812.4000000     1
      149.1672312      -118.7323309       105.7613247     36813.4000000     1
     -250.4766718       304.4110661       267.6413253     36814.4000000     1
      757.9893634       416.5503196      -357.6010350     36815.4000000     1
      582.6239673      -410.7910039      -182.2466714     36816.4000000     1
     -474.3836482      -130.1896948       193.7881879     36818.4000000     1
      192.0548831       170.5735598       151.5143256     36819.4000000     1
     -133.2365286       172.8389565        49.1757934     36820.4000000     1
      537.7327961       268.9251466      -152.3706745     36821.4000000     1
      404.6137646      -131.9023926      -173.1045320     36822.4000000     1
      273.9280109       -77.2839174       -59.8238115     36823.4000000     1
      250.0459298      -251.5500155       255.7477906     36824.4000000     1
     -229.1720201       434.2116637       324.6867068     36825.4000000     1
     1118.4692573       397.8233980      -349.8070055     36826.4000000     1
      566.4747760      -265.4023473      -115.5191829     36827.4000000     1
      587.6645628       166.7850323       287.9602873     36828.4000000     1
      900.0448406       310.5182273       -41.5301643     36829.4000000     1
     1208.7010173        83.7247038      -277.9338585     36830.4000000     1
     1067.4942481      -245.3494898      -268.6626437     36831.4000000     1
      718.0020377      -453.6005837       -79.2114113     36832.4000000     1
      160.2930806      -403.7723125       150.3172420     36833.4000000     1
      -89.5425873      -152.9660997       225.1171283     36834.4000000     1
     -145.6391188        46.4619442       148.1819883     36835.4000000     1
       49.8432454       291.5798651         5.7596904     36837.4000000     1
      729.1004766        63.7410155      -112.4738470     36838.4000000     1
      177.3252764        66.6321711        50.8673454     36839.4000000     1
      862.3648188       165.4757064       -74.6177551     36840.4000000     1
      508.2766891       -82.6033391       -58.2880893     36841.4000000     1
      614.5548015        -9.3885615       -46.9079667     36843.4000000     1
      480.1110046      -223.3272392       165.5503750     36844.4000000     1
      167.9003230       321.7121886       283.8071067     36845.4000000     1
     1123.5353818       344.2869742      -396.6813199     36846.4000000     1
      856.4742714      -471.6504512      -413.5431454     36847.4000000     1
      180.2344794      -482.7993167       241.5266996     36848.4000000     1
     -109.1243620        11.4029480       560.9981983     36849.4000000     1
      203.0403755       639.1970798        53.3652259     36850.4000000     1
     1169.2697976       118.1333999      -560.4823374     36851.4000000     1
      439.3071752      -481.7675950       201.3287694     36852.4000000     1
      205.7346076       520.7909387       424.2857669     36853.4000000     1
     1480.8890527       366.8039388      -429.0607538     36854.4000000     1
      939.3424851      -337.3305688       -49.9032937     36855.4000000     1
      468.8973464       217.0940577        33.2378681     36857.4000000     1
     1590.6246581      -237.6169644      -179.0407760     36858.4000000     1
       -6.3365824      -140.9874943       348.9283461     36859.4000000     1
     1308.6496695       460.2397279      -205.5134626     36860.4000000     1
      914.1428733      -552.0144196      -293.8545972     36861.4000000     1
      204.6208304      -127.4694666       429.2981035     36862.4000000     1
      659.2039401       306.5817874        -1.4423194     36863.4000000     1
      817.7844052      -130.3541054      -324.1269209     36864.4000000     1
      398.4957293      -341.6720544       -42.2578550     36865.4000000     1
      134.4402963      -214.8698154       409.9048146     36866.4000000     1
      -31.2439014       478.1375748       -74.5663036     36867.4000000     1
     1090.7154459      -364.0024225      -567.1166369     36868.4000000     1
     -759.2487463      -656.0956989       526.4010987     36869.4000000     1
     -221.4759519       688.7997749       610.0087641     36870.4000000     1
      618.3508035       563.9218293      -389.8914329     36871.4000000     1
      906.3677066       -90.9830910      -195.2251374     36872.4000000     1
      345.4015306       -21.7535828         1.7858100     36874.4000000     1
     -116.0506833        -7.0500194         8.6850633     36919.4000000     2
       21.1006392       377.7593300        72.7868026     36920.4000000     2
      639.4679766       138.5235858      -284.5640426     36921.4000000     2
      298.1478109      -191.3687553       -13.3952196     36922.4000000     2
       65.3617106        98.3379271        72.7132393     36924.4000000     2
      593.1615921        26.7709626      -138.5685215     36925.4000000     2
      118.9036359      -178.7991158        58.8206828     36926.4000000     2
      235.5633604       144.4123282        95.2857606     36927.4000000     2
      407.7282923        11.7724053       -38.7998149     36928.4000000     2
      270.8805764        28.0128836        60.5040898     36930.4000000     2
      491.7669432       193.2846748       -54.0820862     36931.4000000     2
      850.7346008      -134.2333751      -134.2383809     36933.4000000     2
       89.0668180      -209.4304680       121.8667613     36934.4000000     2
      431.8736649       109.5001475        44.2774350     36935.4000000     2
      308.0671129      -120.8755980      -122.3141402     36936.4000000     2
      190.1224689      -135.1281329        97.7115895     36937.4000000     2
       37.8108472        74.5475811       138.4319998     36938.4000000     2
      339.2176310       141.7358667        15.2816406     36939.4000000     2
      321.2825807       105.1108623       -37.4405890     36940.4000000     2
      654.5502179        29.4140996       -67.2762625     36942.4000000     2
      409.5248796       -96.7179251      -104.9994562     36943.4000000     2
      461.1143678      -180.5848129       -17.3025642     36944.4000000     2
       48.3552538      -131.3230534       303.6368932     36945.4000000     2
      198.4682609       426.6889735       171.7332966     36946.4000000     2
      901.7332008       212.1435397      -306.7416962     36947.4000000     2
      622.7553403      -186.7944189      -215.2508970     36948.4000000     2
      528.1443630      -218.3582544        56.2405104     36949.4000000     2
      186.0388316       -74.3133982        97.6430655     36950.4000000     2
      379.5175666       -23.0721233        78.3453757     36951.4000000     2
      139.8945850        82.3773533        -6.0607803     36952.4000000     2
      544.2722731       -35.1936838      -165.8475267     36953.4000000     2
       69.5072173      -249.3177001       174.6406325     36954.4000000     2
       45.6368729       314.0875812       114.4545234     36955.4000000     2
      697.6823796       -20.4086534      -145.6165162     36956.4000000     2
        4.8195661        22.8545487       112.9632984     36957.4000000     2
      743.3914771       205.5179434       -48.7660709     36958.4000000     2
      415.8554529       -74.6775932      -126.2330323     36959.4000000     2
      594.0362907       -46.9481213       187.0968132     36960.4000000     2
      321.9592103       299.5160332       241.1701337     36961.4000000     2
     1193.0683571       435.3921462      -477.8447271     36962.4000000     2
     1192.7435026      -656.1734210      -322.0446995     36963.4000000     2
     -119.2784850      -208.6972528       488.8775106     36964.4000000     2
      775.3489970       321.5816001        -0.7067212     36965.4000000     2
      523.8847152      -210.1106952      -129.1139618     36966.4000000     2
      145.0169115       -65.7602854        93.3240797     36968.4000000     2
      326.6038589        69.8615438        87.7169268     36969.4000000     2
      284.7399991       109.6735682      -117.8316176     36970.4000000     2
      545.9509953      -165.8016914      -195.9123659     36971.4000000     2
      -46.8633837      -282.1511635       172.3267535     36972.4000000     2
      -18.3513317       178.8518156       257.0301863     36973.4000000     2
      310.8402474       231.9092090        50.3059804     36974.4000000     2
      445.4670863       279.4637763      -155.7541818     36975.4000000     2
      869.7678000       -79.5991546      -304.2087264     36976.4000000     2
      286.2687770      -328.9536764        62.1204988     36977.4000000     2
      211.8604472        44.6418430       228.9267082     36978.4000000     2
